paymentType,Year,Month,month_year,avg_passenger_count,median_passenger_count,avg_fareAmount,median_fareAmount,avg_improvementSurcharge,median_improvementSurcharge,avg_extra,median_extra,avg_mtaTax,median_mtaTax,avg_tollsAmount,median_tollsAmount,avg_tipAmount,median_tipAmount,avg_totalAmount,median_totalAmount
DIS,2012,4,4/2012,1.0600072846476052,1,11.113088690584636,6.5,null,null,0.32521398652340194,0.5,0.48825350573666,0.5,0.2886514296120918,0,0.015876889455472595,0,12.231084501912258,7.4
NOC,2012,4,4/2012,1.1346986886695152,1,9.671425666715704,5.3,null,null,0.32235155444231617,0.5,0.488109621334905,0.5,0.19059879180786818,0,0.005664947694121114,0,10.678150581994904,6.3
UNK,2012,4,4/2012,1.878779235596121,1,13.836955219623507,9.3,null,null,0.33710068454078723,0,0.49393896177980606,0.5,0.6112036508841963,0,2.9768011979463798,2,18.25599971477471,12.2
CRD,2012,5,5/2012,1.655075180566191,1,11.423400981762532,8.9,null,null,0.3258183860917922,0.5,0.49757492997788577,0.5,0.28771852726301655,0,2.275111603475245,1.75,14.8096244964865,11.3
CSH,2012,5,5/2012,1.7202803560583289,1,9.825162692398505,7.7,null,null,0.31606779586152745,0,0.4992369652836995,0.5,0.16553105204059568,0,0.0003632886931236081,0,10.806361916974144,8.4
DIS,2012,5,5/2012,1.2139275766016713,1,11.142064066852368,6.5,null,null,0.3282265552460539,0.5,0.4871402042711235,0.5,0.260699164345404,0,0.01978272980501393,0,12.237912720519963,7.4
NOC,2012,5,5/2012,1.2184752463562873,1,9.786797368265788,5.3,null,null,0.31406738655809285,0,0.4865315395055172,0.5,0.18290110344013644,0,0.0065100017702248185,0,10.77680739953975,6.3
UNK,2012,5,5/2012,1.8271775082690187,1,14.480734564498343,9.7,null,null,0.3397188533627343,0,0.4933158765159868,0.5,0.653479878721057,0,3.105733186328554,2,19.07298235942668,12.7
CRD,2012,6,6/2012,1.6581048860129153,1,11.37613683724837,8.5,null,null,0.32890187875989474,0.5,0.4975180276114078,0.5,0.281366197731834,0,2.2710855491352064,1.74,14.755008490485467,11.28
CSH,2012,6,6/2012,1.7255464329529742,1,9.782843810649679,7.7,null,null,0.3189165520357628,0,0.49926034858052576,0.5,0.16246622876110528,0,0.000517039229926513,0,10.764003979259963,8.3
DIS,2012,6,6/2012,1.1818481033489674,1,10.77579692257058,6.5,null,null,0.3355138648893277,0.5,0.48942647905866865,0.5,0.256941495926931,0,0.023148193861597957,0,11.880826956307118,7.4
NOC,2012,6,6/2012,1.2098087325043216,1,9.535376122232687,5.3,null,null,0.3184352869012435,0.5,0.4880388111303184,0.5,0.2041674566441761,0,0.016469915797691408,0,10.562487592706121,6.2
UNK,2012,6,6/2012,1.835797330271279,1,14.273594086407343,9.7,null,null,0.3457729295249031,0,0.4931103774938998,0.5,0.6284627529783244,0,3.126733170661692,2,18.8676733170662,12.6
CRD,2012,7,7/2012,1.6621957365952555,1,11.116660023739193,8.5,null,null,0.330290090816116,0.5,0.49765339882186466,0.5,0.26100082816909637,0,2.2147625402422704,1.71,14.420366881789771,11
CSH,2012,7,7/2012,1.7457482492002852,1,9.700746356406121,7.3,null,null,0.3178101581211923,0,0.4992696740592298,0.5,0.15965692496870287,0,0.0004108619239239348,0,10.677893975481146,8.3
DIS,2012,7,7/2012,1.1994524437233827,1,10.780967349422024,6.1,null,null,0.33711417562360574,0.5,0.487629284120868,0.5,0.2594950314337863,0,0.017980125735145,0,11.883185966335423,7
NOC,2012,7,7/2012,1.2051337493049978,1,9.689708407981747,5.3,null,null,0.30921418422190644,0,0.48758262803484276,0.5,0.20693951936739297,0,0.011433557793290913,0,10.704878297399182,6
UNK,2012,7,7/2012,1.8694461351186853,1,13.979359403530118,9.3,null,null,0.34205721241631165,0,0.494750456482045,0.5,0.5875608642726714,0,3.0008657942787567,2,18.404593730979904,12.2
CRD,2012,8,8/2012,1.6585477110358575,1,11.199290588328196,8.5,null,null,0.3394116124087334,0.5,0.49751058291058486,0.5,0.2800794577457858,0,2.2386086815394464,1.72,14.5549009229394,11.03
CSH,2012,8,8/2012,1.7441942439992326,1,9.829463966504155,7.3,null,null,0.32920089625571447,0,0.49920584680356206,0.5,0.1727897950402083,0,0.0003701476159676296,0,10.83103065222179,8.3
DIS,2012,8,8/2012,1.2170269990689977,1,11.23671873383676,6.1,null,null,0.3467176993896762,0.5,0.4861901313747802,0.5,0.2768221785455674,0,0.02372504396400124,0,12.370173787110783,7
NOC,2012,8,8/2012,1.2078989638121633,1,10.229945513527142,5.3,null,null,0.3222103240842808,0.5,0.48566974268526975,0.5,0.21459985512267277,0,0.01617807313155491,0,11.268603508550914,6
UNK,2012,8,8/2012,1.863119089597692,1,13.902788908478923,9.3,null,null,0.3484532777688732,0,0.49543196025004005,0.5,0.5990543356307094,0,3.00306619650585,2,18.348794678634402,12.2
CRD,2012,9,9/2012,1.6712850902204153,1,13.328545922334202,10,null,null,0.31995178015902836,0.5,0.49743957997908006,0.5,0.2862626160048816,0,2.5145615241053902,2,16.94676142258265,13
CSH,2012,9,9/2012,1.7382267550309685,1,11.450983146412188,8.5,null,null,0.3053956719733886,0,0.49891376619300015,0.5,0.17480725211394893,0,0.0005288811171161678,0,12.430628717811102,9.5
DIS,2012,9,9/2012,1.214360338113781,1,13.237303637572417,7.5,null,null,0.3287111786494444,0.5,0.4840440687624656,0.5,0.29557222908158437,0,0.012653623326051858,0,14.358284737391957,8.5
NOC,2012,9,9/2012,1.2204315279612505,1,11.51778012622927,6,null,null,0.3049023924849552,0,0.48451489798913844,0.5,0.20079553794216912,0,0.00876999853221782,0,12.516762953177766,7
UNK,2012,9,9/2012,1.9158624849215924,1,17.236869722557298,11.5,null,null,0.3141586248492159,0,0.4937424607961399,0.5,0.6915259348612784,0,3.485803679131483,2,22.222100422195403,14.5
CRD,2012,10,10/2012,1.6663280273295638,1,13.409354018537648,10,null,null,0.3244911873220004,0.5,0.4975231179536947,0.5,0.2899997494430985,0,2.54392841666582,2,17.065296489928944,13
CSH,2012,10,10/2012,1.7293641849271013,1,11.575570683481015,8.5,null,null,0.3127503957863143,0,0.4991116168322559,0.5,0.17130898590115265,0,0.0006796699681292452,0,12.559421351975688,9.5
DIS,2012,10,10/2012,1.2240459581452605,1,13.621229995896595,7.5,null,null,0.3484304472712351,0.5,0.48620229790726305,0.5,0.2899784571194092,0,0.019017234304472712,0,14.76485843249896,8.5
NOC,2012,10,10/2012,1.2199515998924442,1,11.473069522870544,6,null,null,0.3212930596635894,0.5,0.4861671297541155,0.5,0.22617669026918757,0,0.01713572943742344,0,12.523842131994897,7
UNK,2012,10,10/2012,1.9360702923799424,1,17.07659445538555,11.5,null,null,0.3360854415997576,0,0.4936373276776246,0.5,0.6684971973943331,0,3.4732631419481885,2,22.04807756400543,14.5
CRD,2012,11,11/2012,1.6717450216273475,1,13.210437140358202,10,null,null,0.3083259749573768,0,0.4972948804229153,0.5,0.25956014515671344,0,2.5165095733529648,2,16.792127714251134,12.6
CSH,2012,11,11/2012,1.730405206375924,1,11.336359961111798,8.5,null,null,0.296109712619077,0,0.4990842408456733,0.5,0.1495026474450258,0,0.0009756673027112912,0,12.282032229328301,9.5
DIS,2012,11,11/2012,1.2065115308358552,1,13.051282479390588,7,null,null,0.3280809767296254,0.5,0.48570385056871546,0.5,0.2608608995095483,0,0.022700615673588647,0,14.148628821872055,8
NOC,2012,11,11/2012,1.2061553954117759,1,11.228418352896748,5.5,null,null,0.3166957233218995,0.5,0.4855713251722944,0.5,0.1981417377348393,0,0.020454416716493062,0,12.249281555842293,6.5
UNK,2012,11,11/2012,1.876131322094055,1,16.742225377107363,11,null,null,0.2993788819875776,0,0.49440993788819876,0.5,0.6155723158828748,0,3.4091233362910374,2,21.560709849157043,14
CRD,2012,12,12/2012,1.6889601793356888,1,13.355382035928834,10,null,null,0.3215067065850804,0.5,0.4967813465988513,0.5,0.2864515781302804,0,2.547747567805776,2,17.007869235050762,13
CSH,2012,12,12/2012,1.7614796793819616,1,11.326974235100389,8.5,null,null,0.3049028196403821,0,0.4991221046078867,0.5,0.16047648171445011,0,0.0005994017009888294,0,12.29207510927676,9.5
DIS,2012,12,12/2012,1.2333462058312417,1,13.313632940722146,8,null,null,0.3422958100019309,0.5,0.48643560532921415,0.5,0.2537951341957908,0,0.023190770418999807,0,14.419350260668075,8.5
NOC,2012,12,12/2012,1.2306897976042956,1,11.585458488228007,6,null,null,0.32833244822092406,0.5,0.4854399008674102,0.5,0.21455183808343609,0,0.010909895556735705,0,12.62469257095654,7
UNK,2012,12,12/2012,1.9191681735985533,1,16.362499095840867,11,null,null,0.3251356238698011,0,0.49385171790235083,0.5,0.6060849909584087,0,3.357598553345388,2,21.14516998191681,14
CRD,2013,1,1/2013,1.676606125586142,1,12.558721765078227,9.5,null,null,0.32738922790745745,0,0.4976959942128583,0.5,0.2561872321185126,0,2.4148246664005133,1.9,16.054818885720152,12
CSH,2013,1,1/2013,1.723452481521045,1,10.670082329212002,8,null,null,0.31267567074388203,0,0.4992489679486133,0.5,0.14098231296959005,0,0.0007199151040874421,0,11.62370919597974,9
DIS,2013,1,1/2013,1.1856823266219239,1,12.21270782997763,7,null,null,0.3237136465324385,0.5,0.4884116331096197,0.5,0.23973243847874734,0,0.013374496644295302,0,13.277940044742724,8
NOC,2013,1,1/2013,1.1895247391861388,1,10.66841315355988,5.5,null,null,0.33466261973033984,0.5,0.4874931364773351,0.5,0.22037642608748675,0,0.013832286010615582,0,11.72477762186567,6.5
UNK,2013,1,1/2013,1.8641380382403234,1,15.865854189336233,10.5,null,null,0.3405875952121872,0,0.49020674646354734,0.5,0.5789398414425616,0,3.1990066842841602,2,20.47474895072283,13.25
CRD,2013,2,2/2013,1.678380364911506,1,12.568487988769693,9.5,null,null,0.32281255321499913,0,0.49781009371898055,0.5,0.24895419726980572,0,2.408707366596334,1.9,16.046772199569634,12.2
CSH,2013,2,2/2013,1.7226175806144606,1,10.69088527952156,8,null,null,0.3072370659395452,0,0.4993043508106041,0.5,0.1363615681729259,0,0.0005414586292223671,0,11.634329723074046,9
DIS,2013,2,2/2013,1.209697217675941,1,13.089106996726677,7.5,null,null,0.33638502454991814,0.5,0.488031914893617,0.5,0.22763911620294608,0,0.017299509001636657,0,14.15846256137479,8.5
NOC,2013,2,2/2013,1.1897580266773913,1,10.874194651116028,5.5,null,null,0.33576379113881627,0.5,0.4877672766271198,0.5,0.18485655875058643,0,0.013243179837790739,0,11.895825457470343,6.5
UNK,2013,2,2/2013,1.8542074363992171,1,15.822992498369212,10.5,null,null,0.33724722765818654,0,0.4889921722113503,0.5,0.5637801696020877,0,3.1517889758643185,2,20.364801043705153,13.5
CRD,2013,3,3/2013,1.6897398993245962,1,12.885960806203023,9.5,null,null,0.3247823714238267,0.5,0.49770539196371155,0.5,0.2928880596451676,0,2.4630120738416346,1.9,16.464348703075366,12.5
CSH,2013,3,3/2013,1.740903906334973,1,11.065488427658078,8.5,null,null,0.3133847366212216,0,0.4991999148390852,0.5,0.16853889271481168,0,0.0011994593588728047,0,12.047811431193054,9
DIS,2013,3,3/2013,1.2349367509986684,1,13.661748501997337,8,null,null,0.34695406125166445,0.5,0.48639314247669774,0.5,0.27493425432756335,0,0.019810252996005327,0,14.789840213049278,9
NOC,2013,3,3/2013,1.2070496885735833,1,11.63490210317571,6,null,null,0.34474764684523646,0.5,0.4858950367287658,0.5,0.20547468089266266,0,0.015317710806357005,0,12.68633717844876,7
UNK,2013,3,3/2013,1.7495023732965855,1,16.129823916704947,10.5,null,null,0.3515541264737406,0,0.49295666819782574,0.5,0.5618006430868169,0,3.208061552595314,2,20.744196907058644,13.5
CRD,2013,4,4/2013,1.6856070758179051,1,13.128301847631718,10,null,null,0.332062465233201,0.5,0.4976836118872714,0.5,0.30442715791073044,0,2.503847116904804,2,16.76632219956409,12.6
CSH,2013,4,4/2013,1.739488386107691,1,11.271396567885544,8.5,null,null,0.3202432862271226,0,0.499146609222785,0.5,0.17462166774305724,0,0.0003736396878995094,0,12.265781770768223,9.5
DIS,2013,4,4/2013,1.2282524019735133,1,13.820218125162297,8.5,null,null,0.3471392711849736,0.5,0.4883580022504977,0.5,0.26813641478403877,0,0.09395481693066736,0,15.017806630312478,9.5
NOC,2013,4,4/2013,1.1860506653171792,1,11.81040812073944,6.5,null,null,0.33960944244336616,0.5,0.48617271455362726,0.5,0.20593367665882795,0,0.009380823385824428,0,12.85150477778111,7.5
UNK,2013,4,4/2013,1.9053704302814622,1,16.781894208993855,11,null,null,0.35587188612099646,0,0.49013264315755417,0.5,0.6539954707214497,0,3.2863151083791635,2,21.56820931737303,14
CRD,2013,5,5/2013,1.690823952258655,1,13.471717674110076,10,null,null,0.32645382085725433,0.5,0.4975322654047363,0.5,0.32795438283352557,0,2.5587954742992842,2,17.182453617504763,13
CSH,2013,5,5/2013,1.745085750341478,1,11.582635469217049,8.5,null,null,0.31478591728629174,0,0.49905282898828446,0.5,0.19306428528090455,0,0.0003129490363579864,0,12.589882306949223,9.5
DIS,2013,5,5/2013,1.2356025758969642,1,14.091091996320145,8.5,null,null,0.3437902483900644,0.5,0.48426862925482983,0.5,0.3142088316467342,0,0.004185832566697332,0,15.237545538178475,9.5
NOC,2013,5,5/2013,1.2236506172468686,1,11.897967140239691,6.5,null,null,0.3313008740576097,0.5,0.4840056468326675,0.5,0.21767008079776543,0,0.0019418496380620553,0,12.93288559156581,7
UNK,2013,5,5/2013,1.8397219463753725,1,17.68029592850049,11.5,null,null,0.35044687189672297,0,0.49016881827209535,0.5,0.6924985104270112,0,3.436599801390268,2,22.65000993048659,14.5
CRD,2013,6,6/2013,1.699542525201953,1,13.476471106249486,10,null,null,0.3247798982487547,0.5,0.49754474653559577,0.5,0.3234400365277543,0,2.5632204155404734,2,17.185456201808446,13
CSH,2013,6,6/2013,1.75132904538568,1,11.584889084949507,9,null,null,0.3094027054045602,0,0.4991188620118392,0.5,0.1898560114460744,0,0.0006257101040131687,0,12.584036380628659,9.5
DIS,2013,6,6/2013,1.2301300224850915,1,14.16560563104898,8,null,null,0.3336484504839183,0.5,0.4863623032554502,0.5,0.29734773682666926,0,0.008197282236777789,0,15.2911614038518,9
NOC,2013,6,6/2013,1.2276346310576138,1,11.906976678578145,6,null,null,0.325810294025453,0.5,0.48313585355150146,0.5,0.2105463607297349,0,0.011520280860134161,0,12.937989467744991,7
UNK,2013,6,6/2013,2.207692307692308,1,17.342192307692308,11,null,null,0.21153846153846154,0,0.49038461538461536,0.5,0.6506538461538462,0,3.084923076923077,2,21.779692307692304,13.5
CRD,2013,7,7/2013,1.69537842731985,1,13.164270575828027,10,null,null,0.3330959964197417,0.5,0.49762322057874436,0.5,0.30403548266569563,0,2.502841396967772,2,16.801866671102616,12.6
CSH,2013,7,7/2013,1.7610203188645124,1,11.405644682158975,8.5,null,null,0.31930944092605795,0,0.49907909702838404,0.5,0.18263339438774295,0,0.0005668361626836249,0,12.407451318669635,9.5
DIS,2013,7,7/2013,1.2473487824037706,1,13.543559505106048,7.5,null,null,0.35554006284367634,0.5,0.48615475255302437,0.5,0.30661429693637093,0,0.04308621366849961,0,14.73495483110764,8.5
NOC,2013,7,7/2013,1.2453102896857124,1,11.428240666707671,5.5,null,null,0.3414438157328249,0.5,0.483962728335076,0.5,0.24843286795005817,0,0.04625468971031429,0,12.548334768435979,6.5
UNK,2013,7,7/2013,1.9213973799126638,1,10.395196506550219,8,null,null,0.39082969432314413,0.5,0.5,0.5,0.4024017467248907,0,2.1491703056768556,1.5,13.83759825327511,10.5
CRD,2013,8,8/2013,1.6662065850528773,1,13.324124037152304,10,null,null,0.3365147660379644,0.5,0.4974628853319532,0.5,0.3312051694931052,0,2.5388296586153096,2,17.02813391696439,12.6
CSH,2013,8,8/2013,1.7455029024364623,1,11.66116428944121,8.5,null,null,0.32451195156349283,0,0.4982776781885904,0.5,0.20860034026774915,0,0.00048363666420420196,0,12.905028177119258,9.5
DIS,2013,8,8/2013,1.2799846109454651,1,15.04008944887948,7.5,null,null,0.40812926805809363,0.5,0.48437433875156294,0.5,0.6586515340963726,0,0.03286524959122824,0,16.624109839376775,9
NOC,2013,8,8/2013,1.2547725520431765,1,17.942035466461085,5,null,null,0.3488626060138782,0.5,0.46948928296067843,0.5,0.49074417887432414,0,0.0320212798766384,0,19.2831534309945,6
UNK,2013,8,8/2013,2.103210672921859,1,12.472188828617503,10,null,null,0.3252455651663979,0,0.49897375751356104,0.5,0.31050579093974506,0,2.2826726286468224,1.8,15.898982553877756,12.5
CRD,2013,9,9/2013,1.6887420744641009,1,13.554111534872108,10,null,null,0.3235989490933745,0.5,0.49746993933397976,0.5,0.3315188821167481,0,2.586144284236315,2,17.292843585781114,13
CSH,2013,9,9/2013,1.741672094671184,1,11.711265175619271,9,null,null,0.3095072845516871,0,0.4990069773181502,0.5,0.1990993668317148,0,0.0004306644513623231,0,12.719608501465737,9.5
DIS,2013,9,9/2013,1.2378048780487805,1,13.58741676345335,7.5,null,null,0.3462543554006969,0.5,0.4867886178861789,0.5,0.33167537746806036,0,0.0053581107239643825,0,14.757493224932261,8.5
NOC,2013,9,9/2013,1.2170725243661848,1,11.196429728217662,5.5,null,null,0.33612084449810076,0.5,0.4840699626041636,0.5,0.23830629251199908,0,0.007222402167191779,0,12.262149229999148,6.5
UNK,2013,9,9/2013,2.1348070039663347,1,12.747255006288091,10,null,null,0.30439198993905386,0,0.4988633065686369,0.5,0.27904130792299525,0,2.3464075650575613,1.8,16.177180032891567,12.89
CRD,2013,10,10/2013,1.670112968890076,1,13.452712241851616,10,null,null,0.3266975300486486,0.5,0.49751340166364155,0.5,0.3384189015582929,0,2.592829218750509,2,17.208171292667195,13
CSH,2013,10,10/2013,1.7269502200464653,1,11.62832987207039,9,null,null,0.3122674120853884,0,0.49902332276992917,0.5,0.2015632907184642,0,0.0003052372485524777,0,12.64183764070996,9.5
DIS,2013,10,10/2013,1.2238735327527452,1,12.97784361984097,7.5,null,null,0.3495834911018554,0.5,0.4874574024990534,0.5,0.3069282468761835,0,0.007474441499432033,0,14.129287201817505,8.5
NOC,2013,10,10/2013,1.2177723916351952,1,11.0118868722169,5.5,null,null,0.34589397440955977,0.5,0.485513781635759,0.5,0.23954653063525147,0,0.004195930330871991,0,12.087037089228376,6.5
UNK,2013,10,10/2013,2.130597290186146,1,13.027352152851208,10.5,null,null,0.32021049007795016,0,0.4993606609781887,0.5,0.2606312243342265,0,2.3829613691691036,1.89,16.49261366710111,13.11
CRD,2013,11,11/2013,1.6802486369478251,1,13.266550482963947,10,null,null,0.3071811915707306,0,0.4975148578761209,0.5,0.31312068124684345,0,2.554673323353799,2,16.939040558298334,13
CSH,2013,11,11/2013,1.7358531813973543,1,11.414190875914725,8.5,null,null,0.2909491781760073,0,0.4991095321437177,0.5,0.18164290606092184,0,0.00038383333967456786,0,12.386721331280663,9.5
DIS,2013,11,11/2013,1.2494068801897984,1,12.97885923289838,7,null,null,0.3405822459470147,0.5,0.4873467773823646,0.5,0.2957532621589562,0,0.005933175168050613,0,14.108474693554776,8
NOC,2013,11,11/2013,1.2279604599556184,1,10.839467996195857,5.5,null,null,0.33006224963255426,0.5,0.48531657972852243,0.5,0.23622265771347864,0,0.0070621631747312605,0,11.898131646445174,6.5
UNK,2013,11,11/2013,2.1285711588209746,1,12.833224758775657,10.5,null,null,0.2968050756245397,0,0.4991786098680111,0.5,0.2363537831152396,0,2.3351868426518614,1.8,16.202600502275367,13.1
CRD,2013,12,12/2013,1.692879566204297,1,13.537668536100647,10,null,null,0.3228219361781872,0.5,0.4971423349513787,0.5,0.3369691749525736,0,2.635776238113512,2,17.330379675982588,13
CSH,2013,12,12/2013,1.7587975476464464,1,11.58048383944814,8.5,null,null,0.30833625480229754,0,0.4990435858482446,0.5,0.19131411957928135,0,0.0003442468584743553,0,12.579868722160468,9.5
DIS,2013,12,12/2013,1.2722590868574823,1,13.364791522234325,7.5,null,null,0.35154006140437755,0.5,0.4861840150539764,0.5,0.3312726552441322,0,0.004590472417549767,0,14.538378726354376,8.5
NOC,2013,12,12/2013,1.2477903771279166,1,11.072444652854749,5.5,null,null,0.3467757978798988,0.5,0.48543496177565576,0.5,0.23604456191206957,0,0.0059956802228095605,0,12.146695654645216,6.5
UNK,2013,12,12/2013,2.131370122306348,1,12.873868848281887,10,null,null,0.3134009172976121,0,0.49907178217821785,0.5,0.23897732236458866,0,2.330234420500867,1.8,16.424449621432753,13.1
CRD,2014,1,1/2014,1.682200361108309,1,12.754685874490407,9.5,null,null,0.319888647657534,0,0.4976669081527537,0.5,0.291550195481485,0,2.493245421445381,1.9,16.357038562880916,12.38
CSH,2014,1,1/2014,1.7295086518920282,1,10.937467249276168,8,null,null,0.30382222295575634,0,0.49912079055267616,0.5,0.16575437253688294,0,0.00033503656524468204,0,11.906983711589323,9
DIS,2014,1,1/2014,1.2352059925093632,1,13.319529159978599,7.5,null,null,0.35120385232744783,0.5,0.4851257356875334,0.5,0.3148796147672553,0,0.010872124130551098,0,14.481610486891395,8.5
NOC,2014,1,1/2014,1.2118358692940883,1,10.997878835120979,5,null,null,0.33044400099775506,0.5,0.4861873285108506,0.5,0.22027001746071345,0,0.00476240957844849,0,12.039542591668773,6
UNK,2014,1,1/2014,2.1272550406791653,1,12.04458922886452,9.5,null,null,0.30655288291475064,0,0.4993441221554062,0.5,0.19649392760287657,0,2.18909650984553,1.7,15.395435532366477,12.38
CRD,2014,2,2/2014,1.678309799493876,1,12.791385291354676,9.5,null,null,0.3257772171836192,0.5,0.49774252810800645,0.5,0.2803436890563389,0,2.4894550050473403,1.9,16.38470502288929,12.5
CSH,2014,2,2/2014,1.7217405054302026,1,11.041304400026512,8.5,null,null,0.3093613513487923,0,0.49891632658858287,0.5,0.16420525692859808,0,0.00040193347409883256,0,12.014769609803409,9
DIS,2014,2,2/2014,1.2260528038402794,1,13.132772201614662,7,null,null,0.3578943923194414,0.5,0.48756273183504256,0.5,0.297678376609208,0,0.010744054113026402,0,14.28665175649139,8
NOC,2014,2,2/2014,1.1930216953701633,1,10.884673610889225,5.01,null,null,0.3457545451640732,0.5,0.4853180816052657,0.5,0.2092897082787488,0,0.009318465028596989,0,11.934354410965934,6
UNK,2014,2,2/2014,2.1348285483403724,1,11.825657066186897,9.5,null,null,0.3152606461646363,0,0.4993672526567765,0.5,0.16279476115693622,0,2.136129720828818,1.7,15.082278805251068,12.26
CRD,2014,3,3/2014,1.6735867908002,1,12.980192698904208,9.5,null,null,0.32171818650324085,0.5,0.4976584096145408,0.5,0.31363831528748887,0,2.5196718673735643,1.9,16.632880140707847,12.5
CSH,2014,3,3/2014,1.7239730746305792,1,11.148770374534752,8.5,null,null,0.3070065077254142,0,0.4991160910498894,0.5,0.18119444359143444,0,0.0003493621011803668,0,12.136952181404085,9
DIS,2014,3,3/2014,1.2212885154061626,1,13.297744646245594,7.5,null,null,0.3431372549019608,0.5,0.4863558326556429,0.5,0.32081865004066173,0,0.008002168609379235,0,14.456058552453262,8.5
NOC,2014,3,3/2014,1.1998145204027557,1,11.08477186009539,5.5,null,null,0.3446947535771065,0.5,0.48493640699523055,0.5,0.23833810280869058,0,0.008150768415474298,0,12.160891891891918,6.5
UNK,2014,3,3/2014,2.116506285683652,1,11.933913876752353,9.5,null,null,0.3069330152518294,0,0.49934328678264134,0.5,0.18882622564129992,0,2.153137614924812,1.7,15.21436285415608,12.29
CRD,2014,4,4/2014,1.6697648771118152,1,13.19090108608912,10,null,null,0.3309828714416601,0.5,0.4977350903498108,0.5,0.31760623480617606,0,2.5539059792643934,2,16.891132915732765,12.6
CSH,2014,4,4/2014,1.735265367510373,1,11.527579862227732,8.5,null,null,0.3177873017211402,0,0.499072661505599,0.5,0.1933246776293282,0,0.0003069890765244628,0,12.53849982613433,9.5
DIS,2014,4,4/2014,1.2321349312028407,1,13.482310696848645,8,null,null,0.34589613848202394,0.5,0.4869063470927652,0.5,0.36148513093652934,0,0.004387927208166889,0,14.680986240568147,9
NOC,2014,4,4/2014,1.2222013725069698,1,11.38950353849453,5.5,null,null,0.353407141325327,0.5,0.48591303881621273,0.5,0.25067847951962235,0,0.009059082135963972,0,12.488561280291691,7
UNK,2014,4,4/2014,2.1119767097069846,1,11.883049842305308,9.5,null,null,0.32065261341887485,0,0.49946761193627515,0.5,0.17403226676011488,0,2.132314607650208,1.7,15.143855972181036,12.38
CRD,2014,5,5/2014,1.6749114432934675,1,13.7748418561628,10.5,null,null,0.32062521805643673,0.5,0.4973160825145717,0.5,0.35795391374983593,0,2.6579577157300216,2,17.60869631720194,13.1
CSH,2014,5,5/2014,1.7324607211848035,1,11.935603982614294,9,null,null,0.3080058725048294,0,0.4989001126851256,0.5,0.2183715969091829,0,0.00048091274951706365,0,12.961752865423925,9.5
DIS,2014,5,5/2014,1.2365425272402017,1,13.78917628882745,8,null,null,0.3388111888111888,0.5,0.48564807285737516,0.5,0.37764026671003437,0,0.006236786469344609,0,14.99751260367541,9
